ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
6254;Produto 6254;capa para celular 6254;616.51;10;10;4
6255;Produto 6255;capa para celular 6255;600.24;64;8;5
6256;Produto 6256;capa para celular 6256;897.49;405;2;4
6257;Produto 6257;capa para celular 6257;285.95;93;8;4
6258;Produto 6258;capa para celular 6258;648.89;214;9;3
6259;Produto 6259;capa para celular 6259;616.36;272;2;1
6260;Produto 6260;capa para celular 6260;888.4;26;7;4
6261;Produto 6261;capa para celular 6261;574.58;295;5;3
6262;Produto 6262;capa para celular 6262;636.77;485;10;4
6263;Produto 6263;capa para celular 6263;630.07;268;3;1
6264;Produto 6264;capa para celular 6264;707.73;452;3;2
6265;Produto 6265;capa para celular 6265;569.05;347;4;1
6266;Produto 6266;capa para celular 6266;916.79;83;8;4
6267;Produto 6267;capa para celular 6267;286.33;423;6;2
6268;Produto 6268;capa para celular 6268;166.29;472;2;4
6269;Produto 6269;capa para celular 6269;764.02;470;5;2
6270;Produto 6270;capa para celular 6270;921.65;249;4;1
6271;Produto 6271;capa para celular 6271;39.5;300;10;5
6272;Produto 6272;capa para celular 6272;788.61;8;3;5
6273;Produto 6273;capa para celular 6273;538.73;310;8;3
6274;Produto 6274;capa para celular 6274;887.03;167;3;1
6275;Produto 6275;capa para celular 6275;138.93;291;5;2
6276;Produto 6276;capa para celular 6276;845.59;480;6;2
6277;Produto 6277;capa para celular 6277;904.09;118;2;4
6278;Produto 6278;capa para celular 6278;40.19;418;9;1
6279;Produto 6279;capa para celular 6279;983.3;28;1;4
6280;Produto 6280;capa para celular 6280;531.03;100;1;5
6281;Produto 6281;capa para celular 6281;856.35;123;2;5
6282;Produto 6282;capa para celular 6282;223.34;410;4;5
6283;Produto 6283;capa para celular 6283;27.09;427;2;4
6284;Produto 6284;capa para celular 6284;951.26;100;8;1
6285;Produto 6285;capa para celular 6285;198.75;326;3;3
6286;Produto 6286;capa para celular 6286;376.75;191;2;4
6287;Produto 6287;capa para celular 6287;536.49;343;10;1
6288;Produto 6288;capa para celular 6288;731.03;134;3;4
6289;Produto 6289;capa para celular 6289;434.38;481;1;1
6290;Produto 6290;capa para celular 6290;64.39;154;9;3
6291;Produto 6291;capa para celular 6291;516.02;100;3;2
6292;Produto 6292;capa para celular 6292;191.69;127;3;4
6293;Produto 6293;capa para celular 6293;681.22;390;8;1
6294;Produto 6294;capa para celular 6294;89.64;437;9;4
6295;Produto 6295;capa para celular 6295;184.75;210;1;3
6296;Produto 6296;capa para celular 6296;201.49;172;2;1
6297;Produto 6297;capa para celular 6297;538.01;334;4;3
6298;Produto 6298;capa para celular 6298;218.84;334;1;3
6299;Produto 6299;capa para celular 6299;520.04;325;4;2
6300;Produto 6300;capa para celular 6300;624.05;10;7;5
6301;Produto 6301;capa para celular 6301;294.72;332;5;4
6302;Produto 6302;capa para celular 6302;943.44;375;9;2
6303;Produto 6303;capa para celular 6303;791.43;432;2;3
6304;Produto 6304;capa para celular 6304;57.7;139;8;4
6305;Produto 6305;capa para celular 6305;903.48;282;2;5
6306;Produto 6306;capa para celular 6306;377.34;375;3;4
6307;Produto 6307;capa para celular 6307;779.15;305;3;5
6308;Produto 6308;capa para celular 6308;883.52;124;8;5
6309;Produto 6309;capa para celular 6309;804.25;94;4;4
6310;Produto 6310;capa para celular 6310;918.01;291;8;2
6311;Produto 6311;capa para celular 6311;140.96;449;10;4
6312;Produto 6312;capa para celular 6312;237.69;226;10;5
6313;Produto 6313;capa para celular 6313;777.09;444;10;1
6314;Produto 6314;capa para celular 6314;862.87;182;2;3
6315;Produto 6315;capa para celular 6315;515.93;37;8;5
6316;Produto 6316;capa para celular 6316;674.21;283;10;4
6317;Produto 6317;capa para celular 6317;337.77;468;5;2
6318;Produto 6318;capa para celular 6318;521.11;276;1;4
6319;Produto 6319;capa para celular 6319;956.69;199;9;3
6320;Produto 6320;capa para celular 6320;297.02;121;10;5
6321;Produto 6321;capa para celular 6321;994.42;164;7;1
6322;Produto 6322;capa para celular 6322;405.7;125;2;4
6323;Produto 6323;capa para celular 6323;967.65;350;6;1
6324;Produto 6324;capa para celular 6324;746.73;228;7;3
6325;Produto 6325;capa para celular 6325;517.36;255;2;1
6326;Produto 6326;capa para celular 6326;777.53;234;1;2
6327;Produto 6327;capa para celular 6327;686.08;143;7;4
6328;Produto 6328;capa para celular 6328;576.13;447;4;4
6329;Produto 6329;capa para celular 6329;758.74;475;7;4
6330;Produto 6330;capa para celular 6330;724.91;148;3;3
6331;Produto 6331;capa para celular 6331;512.44;100;10;2
6332;Produto 6332;capa para celular 6332;849.99;290;1;4
6333;Produto 6333;capa para celular 6333;126.85;454;2;1
6334;Produto 6334;capa para celular 6334;404.04;401;3;2
6335;Produto 6335;capa para celular 6335;572.68;424;2;2
6336;Produto 6336;capa para celular 6336;685.52;4;5;1
6337;Produto 6337;capa para celular 6337;209.91;133;8;4
6338;Produto 6338;capa para celular 6338;410.17;476;4;3
6339;Produto 6339;capa para celular 6339;768.48;52;2;2
6340;Produto 6340;capa para celular 6340;429.59;278;8;4
6341;Produto 6341;capa para celular 6341;961.76;484;10;2
6342;Produto 6342;capa para celular 6342;635.25;303;8;5
6343;Produto 6343;capa para celular 6343;563.75;218;2;4
6344;Produto 6344;capa para celular 6344;903.42;205;1;5
6345;Produto 6345;capa para celular 6345;324.08;332;3;2
6346;Produto 6346;capa para celular 6346;506.53;479;4;2
6347;Produto 6347;capa para celular 6347;812.45;422;5;2
6348;Produto 6348;capa para celular 6348;25.03;250;4;4
6349;Produto 6349;capa para celular 6349;362.78;68;8;1
6350;Produto 6350;capa para celular 6350;425.02;166;3;2
6351;Produto 6351;capa para celular 6351;543.25;145;6;3
6352;Produto 6352;capa para celular 6352;414.92;241;1;1
6353;Produto 6353;capa para celular 6353;939.61;224;1;4
6354;Produto 6354;capa para celular 6354;765.43;302;8;2
6355;Produto 6355;capa para celular 6355;928.34;149;8;2
6356;Produto 6356;capa para celular 6356;551.62;361;8;4
6357;Produto 6357;capa para celular 6357;319.38;401;4;4
6358;Produto 6358;capa para celular 6358;524.61;498;5;3
6359;Produto 6359;capa para celular 6359;117.03;233;7;1
6360;Produto 6360;capa para celular 6360;391.62;259;2;5
6361;Produto 6361;capa para celular 6361;566.41;340;9;2
6362;Produto 6362;capa para celular 6362;500.56;82;5;1
6363;Produto 6363;capa para celular 6363;200.5;232;10;5
6364;Produto 6364;capa para celular 6364;301.9;416;8;2
6365;Produto 6365;capa para celular 6365;504.83;274;6;2
6366;Produto 6366;capa para celular 6366;27.79;173;3;2
6367;Produto 6367;capa para celular 6367;706.04;410;10;5
6368;Produto 6368;capa para celular 6368;256.88;128;5;2
6369;Produto 6369;capa para celular 6369;719.68;293;9;5
6370;Produto 6370;capa para celular 6370;242.07;266;5;1
6371;Produto 6371;capa para celular 6371;611.86;217;10;1
6372;Produto 6372;capa para celular 6372;777.24;434;3;2
6373;Produto 6373;capa para celular 6373;137.98;270;7;5
6374;Produto 6374;capa para celular 6374;142.28;27;2;2
6375;Produto 6375;capa para celular 6375;354.04;211;3;5
6376;Produto 6376;capa para celular 6376;457.02;439;4;3
6377;Produto 6377;capa para celular 6377;131.46;14;4;5
6378;Produto 6378;capa para celular 6378;435.27;64;10;2
6379;Produto 6379;capa para celular 6379;130.72;331;1;5
6380;Produto 6380;capa para celular 6380;258.14;13;2;1
6381;Produto 6381;capa para celular 6381;132.79;418;5;2
6382;Produto 6382;capa para celular 6382;58.25;378;2;3
6383;Produto 6383;capa para celular 6383;177.01;243;3;5
6384;Produto 6384;capa para celular 6384;935.4;87;8;1
6385;Produto 6385;capa para celular 6385;554.29;393;4;5
6386;Produto 6386;capa para celular 6386;179.81;122;10;3
6387;Produto 6387;capa para celular 6387;986.88;39;2;3
6388;Produto 6388;capa para celular 6388;642.87;470;1;3
6389;Produto 6389;capa para celular 6389;335.0;208;3;2
6390;Produto 6390;capa para celular 6390;482.58;22;3;4
6391;Produto 6391;capa para celular 6391;458.52;427;3;3
6392;Produto 6392;capa para celular 6392;919.49;199;7;4
6393;Produto 6393;capa para celular 6393;741.65;423;4;2
6394;Produto 6394;capa para celular 6394;407.87;192;5;4
6395;Produto 6395;capa para celular 6395;749.15;56;5;5
6396;Produto 6396;capa para celular 6396;151.76;437;8;2
6397;Produto 6397;capa para celular 6397;120.8;92;2;4
6398;Produto 6398;capa para celular 6398;333.4;373;5;4
6399;Produto 6399;capa para celular 6399;310.49;400;7;5
6400;Produto 6400;capa para celular 6400;924.38;11;1;3
6401;Produto 6401;capa para celular 6401;363.72;116;2;4
6402;Produto 6402;capa para celular 6402;686.74;4;1;4
6403;Produto 6403;capa para celular 6403;965.88;248;4;4
6404;Produto 6404;capa para celular 6404;996.1;101;1;1
6405;Produto 6405;capa para celular 6405;239.89;264;4;5
6406;Produto 6406;capa para celular 6406;604.8;228;6;1
6407;Produto 6407;capa para celular 6407;237.32;97;7;2
6408;Produto 6408;capa para celular 6408;55.14;107;2;4
6409;Produto 6409;capa para celular 6409;817.01;339;8;4
6410;Produto 6410;capa para celular 6410;932.14;11;2;1
6411;Produto 6411;capa para celular 6411;171.52;190;2;5
6412;Produto 6412;capa para celular 6412;76.35;347;7;3
6413;Produto 6413;capa para celular 6413;789.71;20;8;4
6414;Produto 6414;capa para celular 6414;667.34;184;1;2
6415;Produto 6415;capa para celular 6415;30.99;331;1;2
6416;Produto 6416;capa para celular 6416;110.33;232;4;2
6417;Produto 6417;capa para celular 6417;183.57;62;6;4
6418;Produto 6418;capa para celular 6418;253.64;340;9;3
6419;Produto 6419;capa para celular 6419;176.94;136;10;1
6420;Produto 6420;capa para celular 6420;218.92;284;8;2
6421;Produto 6421;capa para celular 6421;967.83;319;5;2
6422;Produto 6422;capa para celular 6422;983.21;160;5;4
6423;Produto 6423;capa para celular 6423;893.63;420;7;2
6424;Produto 6424;capa para celular 6424;663.76;117;8;3
6425;Produto 6425;capa para celular 6425;897.23;167;9;2
6426;Produto 6426;capa para celular 6426;62.58;105;1;5
6427;Produto 6427;capa para celular 6427;982.71;289;7;4
6428;Produto 6428;capa para celular 6428;291.75;384;6;1
6429;Produto 6429;capa para celular 6429;242.29;58;10;2
6430;Produto 6430;capa para celular 6430;264.56;189;1;4
6431;Produto 6431;capa para celular 6431;997.74;53;6;3
6432;Produto 6432;capa para celular 6432;904.98;244;7;1
6433;Produto 6433;capa para celular 6433;75.65;295;1;4
6434;Produto 6434;capa para celular 6434;308.73;140;9;2
6435;Produto 6435;capa para celular 6435;912.63;390;1;1
6436;Produto 6436;capa para celular 6436;269.59;210;8;1
6437;Produto 6437;capa para celular 6437;266.41;350;2;1
6438;Produto 6438;capa para celular 6438;679.14;359;6;5
6439;Produto 6439;capa para celular 6439;782.55;352;8;2
6440;Produto 6440;capa para celular 6440;746.43;267;1;5
6441;Produto 6441;capa para celular 6441;470.26;90;6;5
6442;Produto 6442;capa para celular 6442;149.81;209;2;4
6443;Produto 6443;capa para celular 6443;364.6;434;9;3
6444;Produto 6444;capa para celular 6444;441.09;73;10;4
6445;Produto 6445;capa para celular 6445;683.09;448;8;2
6446;Produto 6446;capa para celular 6446;854.82;233;4;5
6447;Produto 6447;capa para celular 6447;371.3;418;8;3
6448;Produto 6448;capa para celular 6448;980.63;47;2;2
6449;Produto 6449;capa para celular 6449;473.96;346;2;3
6450;Produto 6450;capa para celular 6450;827.92;107;1;4
6451;Produto 6451;capa para celular 6451;827.01;170;5;5
6452;Produto 6452;capa para celular 6452;715.06;181;9;1
6453;Produto 6453;capa para celular 6453;450.57;300;5;1
6454;Produto 6454;capa para celular 6454;842.35;383;7;4
6455;Produto 6455;capa para celular 6455;312.62;10;5;2
6456;Produto 6456;capa para celular 6456;865.94;494;6;5
6457;Produto 6457;capa para celular 6457;439.74;124;4;5
6458;Produto 6458;capa para celular 6458;777.56;20;4;1
6459;Produto 6459;capa para celular 6459;272.81;197;1;1
6460;Produto 6460;capa para celular 6460;230.53;122;5;2
6461;Produto 6461;capa para celular 6461;864.26;142;6;4
6462;Produto 6462;capa para celular 6462;525.83;89;10;5
6463;Produto 6463;capa para celular 6463;253.62;70;3;4
6464;Produto 6464;capa para celular 6464;339.68;117;3;4
6465;Produto 6465;capa para celular 6465;775.37;188;8;3
6466;Produto 6466;capa para celular 6466;63.39;355;4;1
6467;Produto 6467;capa para celular 6467;861.62;119;10;4
6468;Produto 6468;capa para celular 6468;247.28;349;5;4
6469;Produto 6469;capa para celular 6469;760.02;457;8;2
6470;Produto 6470;capa para celular 6470;704.34;129;1;5
6471;Produto 6471;capa para celular 6471;900.64;288;5;4
6472;Produto 6472;capa para celular 6472;773.18;347;4;1
6473;Produto 6473;capa para celular 6473;987.75;49;2;2
6474;Produto 6474;capa para celular 6474;492.91;98;8;4
6475;Produto 6475;capa para celular 6475;486.89;30;4;4
6476;Produto 6476;capa para celular 6476;699.79;234;1;1
6477;Produto 6477;capa para celular 6477;295.67;308;6;1
6478;Produto 6478;capa para celular 6478;877.87;462;5;2
6479;Produto 6479;capa para celular 6479;455.35;147;2;4
6480;Produto 6480;capa para celular 6480;355.07;440;7;4
6481;Produto 6481;capa para celular 6481;48.17;80;10;1
6482;Produto 6482;capa para celular 6482;814.63;410;2;1
6483;Produto 6483;capa para celular 6483;440.72;409;9;2
6484;Produto 6484;capa para celular 6484;289.81;424;10;4
6485;Produto 6485;capa para celular 6485;526.94;214;6;2
6486;Produto 6486;capa para celular 6486;530.84;362;7;1
6487;Produto 6487;capa para celular 6487;751.54;300;1;3
6488;Produto 6488;capa para celular 6488;47.53;253;8;4
6489;Produto 6489;capa para celular 6489;264.08;126;7;4
6490;Produto 6490;capa para celular 6490;327.52;351;4;2
6491;Produto 6491;capa para celular 6491;283.45;344;10;4
6492;Produto 6492;capa para celular 6492;372.93;395;9;5
6493;Produto 6493;capa para celular 6493;862.46;242;6;4
6494;Produto 6494;capa para celular 6494;906.62;199;8;3
6495;Produto 6495;capa para celular 6495;957.52;489;5;3
6496;Produto 6496;capa para celular 6496;360.96;392;3;2
6497;Produto 6497;capa para celular 6497;622.0;210;7;3
6498;Produto 6498;capa para celular 6498;284.24;57;1;5
6499;Produto 6499;capa para celular 6499;820.2;323;5;2
6500;Produto 6500;capa para celular 6500;691.61;167;3;4
6501;Produto 6501;capa para celular 6501;786.68;15;8;2
6502;Produto 6502;capa para celular 6502;62.0;168;10;3
6503;Produto 6503;capa para celular 6503;224.37;320;2;5
6504;Produto 6504;capa para celular 6504;680.21;161;10;2
6505;Produto 6505;capa para celular 6505;77.51;433;1;5
6506;Produto 6506;capa para celular 6506;91.38;235;5;5
6507;Produto 6507;capa para celular 6507;482.82;51;8;4
6508;Produto 6508;capa para celular 6508;362.94;81;10;2
6509;Produto 6509;capa para celular 6509;223.45;283;1;1
6510;Produto 6510;capa para celular 6510;727.1;252;4;3
6511;Produto 6511;capa para celular 6511;705.41;271;1;5
6512;Produto 6512;capa para celular 6512;223.61;231;1;4
6513;Produto 6513;capa para celular 6513;585.74;323;2;5
6514;Produto 6514;capa para celular 6514;793.71;376;1;2
6515;Produto 6515;capa para celular 6515;739.68;350;5;1
6516;Produto 6516;capa para celular 6516;551.6;54;1;4
6517;Produto 6517;capa para celular 6517;471.59;425;7;2
6518;Produto 6518;capa para celular 6518;856.21;56;2;2
6519;Produto 6519;capa para celular 6519;197.01;119;9;3
6520;Produto 6520;capa para celular 6520;211.77;81;4;4
6521;Produto 6521;capa para celular 6521;402.97;218;10;2
6522;Produto 6522;capa para celular 6522;562.22;162;1;1
6523;Produto 6523;capa para celular 6523;766.39;432;5;4
6524;Produto 6524;capa para celular 6524;527.43;312;10;5
6525;Produto 6525;capa para celular 6525;495.86;131;6;4
6526;Produto 6526;capa para celular 6526;577.9;367;1;5
6527;Produto 6527;capa para celular 6527;642.09;210;8;2
6528;Produto 6528;capa para celular 6528;829.8;458;4;3
6529;Produto 6529;capa para celular 6529;638.75;170;3;5
6530;Produto 6530;capa para celular 6530;992.9;151;7;3
6531;Produto 6531;capa para celular 6531;145.87;246;9;2
6532;Produto 6532;capa para celular 6532;910.81;65;10;2
6533;Produto 6533;capa para celular 6533;602.87;327;8;2
6534;Produto 6534;capa para celular 6534;89.59;239;8;3
6535;Produto 6535;capa para celular 6535;391.83;63;2;1
6536;Produto 6536;capa para celular 6536;319.84;150;5;3
6537;Produto 6537;capa para celular 6537;155.77;239;9;2
6538;Produto 6538;capa para celular 6538;986.88;429;2;4
6539;Produto 6539;capa para celular 6539;632.86;372;2;5
6540;Produto 6540;capa para celular 6540;251.36;188;6;4
6541;Produto 6541;capa para celular 6541;94.53;265;8;3
6542;Produto 6542;capa para celular 6542;900.02;27;2;2
6543;Produto 6543;capa para celular 6543;297.61;327;8;5
6544;Produto 6544;capa para celular 6544;918.06;305;3;5
6545;Produto 6545;capa para celular 6545;24.19;340;6;4
6546;Produto 6546;capa para celular 6546;164.25;3;8;1
6547;Produto 6547;capa para celular 6547;37.49;126;9;3
6548;Produto 6548;capa para celular 6548;308.78;289;7;4
6549;Produto 6549;capa para celular 6549;191.47;324;7;1
6550;Produto 6550;capa para celular 6550;948.26;475;5;5
6551;Produto 6551;capa para celular 6551;664.92;5;5;4
6552;Produto 6552;capa para celular 6552;295.18;79;10;5
6553;Produto 6553;capa para celular 6553;348.5;260;6;1
6554;Produto 6554;capa para celular 6554;160.87;9;7;2
6555;Produto 6555;capa para celular 6555;271.62;434;7;3
6556;Produto 6556;capa para celular 6556;815.03;493;5;2
6557;Produto 6557;capa para celular 6557;558.36;38;3;1
6558;Produto 6558;capa para celular 6558;44.48;470;6;1
6559;Produto 6559;capa para celular 6559;545.7;238;9;3
6560;Produto 6560;capa para celular 6560;632.36;475;5;3
6561;Produto 6561;capa para celular 6561;659.64;98;6;1
6562;Produto 6562;capa para celular 6562;170.19;16;10;1
6563;Produto 6563;capa para celular 6563;350.9;4;1;1
6564;Produto 6564;capa para celular 6564;288.55;23;6;1
6565;Produto 6565;capa para celular 6565;891.37;448;8;1
6566;Produto 6566;capa para celular 6566;514.55;23;9;4
6567;Produto 6567;capa para celular 6567;868.02;190;6;5
6568;Produto 6568;capa para celular 6568;156.76;424;3;2
6569;Produto 6569;capa para celular 6569;306.87;170;4;3
6570;Produto 6570;capa para celular 6570;994.26;167;1;3
6571;Produto 6571;capa para celular 6571;551.45;457;5;3
6572;Produto 6572;capa para celular 6572;298.5;416;3;1
6573;Produto 6573;capa para celular 6573;209.59;333;2;3
6574;Produto 6574;capa para celular 6574;758.95;13;1;5
6575;Produto 6575;capa para celular 6575;182.26;378;10;1
6576;Produto 6576;capa para celular 6576;598.72;310;1;3
6577;Produto 6577;capa para celular 6577;957.46;278;2;4
6578;Produto 6578;capa para celular 6578;493.31;283;8;1
6579;Produto 6579;capa para celular 6579;438.94;26;1;5
6580;Produto 6580;capa para celular 6580;170.0;368;7;5
